Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,EASTGATE 15395 DUAL - #2,15395 SE 30th Pl,"S side of building exterior, near garage entrance",Bellevue,WA,98007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.582154,-122.136594,2025-01-26,206470,2025-01-26 00:48:09 UTC,,,,2022-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Safeway 110 East 3rd St,110 East 3rd St,,Port Angeles,WA,98362,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,48.116173,-123.434727,2025-01-26,206615,2025-01-26 02:41:19 UTC,,,,2022-02-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Walmart 5272 (Poulsbo, WA)",21200 Olhava Way NW,,Poulsbo,WA,98370,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,47.75648,-122.66051,2025-01-26,206987,2025-01-26 02:48:30 UTC,,,,2022-02-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"Fred Meyer 179 (Seattle, WA)",13000 Lake City Way NE,,Seattle,WA,98125,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,47.72305,-122.29212,2025-01-26,207526,2025-01-26 02:47:05 UTC,,,,2022-03-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELEMENT TUKWILA STATION 2,515 Industry Dr,,Tukwila,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.453215,-122.249421,2025-01-26,207576,2025-01-26 01:22:18 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ELEMENT TUKWILA STATION 1,515 Industry Dr,,Tukwila,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.453253,-122.24899,2025-01-26,207580,2025-01-26 01:23:09 UTC,,,,2022-03-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Westridge Condos,311 S 174th Pl,,lBurien,WA,98148,,855-900-7584,E,,Public,24 hours daily,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.446823,-122.329489,2025-01-26,207696,2025-01-26 02:38:07 UTC,,,,2022-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Cooper Point Marketplace,3215 Harrison Ave NW,,Olympia,WA,98502,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.045836,-122.942007,2025-01-26,207762,2025-01-26 02:40:41 UTC,,,,2022-03-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Blue Parking Lot - North,10th Ave SE,,Puyallup,WA,98372,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.182613,-122.291317,2025-01-26,207931,2025-01-26 00:23:39 UTC,,,,2022-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Franklin PUD Energy Services,1411 W Clark,,Pasco,WA,99301,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,46.229119,-119.106522,2025-01-26,211636,2025-01-26 00:04:59 UTC,,,,2022-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,ANACORTESEV N CH WEST EV1,5TH Q Ave,City Hall North Parking Lot,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.518102,-122.611203,2025-01-26,211746,2025-01-26 01:35:57 UTC,,,,2022-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ANACORTESEV N CH WEST EV#2,5TH Q Ave,-city hall north parking lot,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.518179,-122.611202,2025-01-26,211747,2025-01-26 01:35:57 UTC,,,,2022-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DC VANCOUVER DC4,4301 NE Fourth Plain Blvd,AAA parking lot,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,45.639182,-122.623391,2025-01-26,211785,2025-01-26 01:33:30 UTC,,,,2022-03-16,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DC VANCOUVER DC2,4301 NE Fourth Plain Blvd,AAA parking lot,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,45.639153,-122.623459,2025-01-26,211786,2025-01-26 01:33:30 UTC,,,,2022-03-16,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DC VANCOUVER DC1,4301 NE Fourth Plain Blvd,AAA Parking lot,Vancouver,WA,98661,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,45.639139,-122.62349,2025-01-26,211787,2025-01-26 01:33:30 UTC,,,,2022-03-16,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Safeway 1450 SW Erie St,1450 SW Erie St,,Oak Harbor,WA,98277,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,48.286317,-122.662027,2025-01-26,211909,2025-01-26 02:41:20 UTC,,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Public Safety #4,205 5th Avenue North,,Edmonds,WA,98020,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.8124532,-122.3758246,2025-01-26,212013,2025-01-26 00:11:34 UTC,,,,2019-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,"Walgreens - Kirkland, WA #4156",12405 NE 85th St,,Kirkland,WA,98033,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.67881,-122.17536,2025-01-26,212016,2025-01-26 00:17:04 UTC,,,,2011-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Ballard Flats,2401 Northwest 63rd Street,,Seattle,WA,98107,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,47.6743748,-122.3878536,2025-01-26,212018,2025-01-26 00:18:51 UTC,,,,2020-03-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Port of Seattle - Shilshole Bay Marina South Lot,7001 Seaview Avenue Northwest,,Seattle,WA,98117,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.6807529,-122.4047949,2025-01-26,212019,2025-01-26 00:17:29 UTC,,,,2019-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.25-$3.50/Hr Variable Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,"Walgreens - Bainbridge Island, WA #15673",1315 Wintergreen Lane NE,,Bainbridge Island,WA,98110,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.6357914,-122.5148321,2025-01-26,212021,2025-01-26 00:22:28 UTC,,,,2015-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA106-1,10550 NE 10th St,Level P3,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.619761,-122.199755,2025-01-26,212098,2025-01-26 01:30:22 UTC,,,,2022-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA106-2,10550 NE 10th St,Level P3,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.619799,-122.199793,2025-01-26,212099,2025-01-26 01:30:22 UTC,,,,2022-03-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,AMZ SEA106-5,10550 NE 10th St,Level P2,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.61977,-122.199722,2025-01-26,212209,2025-01-26 01:30:22 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Safeway 19245 10th Ave Ne Poulsbo WA 98370,19245 10th Ave Ne,,Poulsbo,WA,98370,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.737887,-122.636288,2025-01-26,212570,2025-01-26 02:41:21 UTC,,,,2021-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Commons at Federal Way,1701 South 320th Street,,Federal Way,WA,98003,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.313906,-122.312283,2025-01-26,212578,2025-01-26 02:39:56 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Safeway 370 S W Sedgwick Rd,370 S W Sedgwick Rd,,Port Orchard,WA,98367,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.496601,-122.65211,2025-01-26,212583,2025-01-26 02:41:22 UTC,,,,2022-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Langley Park,305 Second Street,,Langley,WA,98260,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,48.039928,-122.409736,2025-01-26,212585,2025-01-26 00:14:03 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,WOLF DEN 76 STATION 1,61 W Wapato Rd,,Wapato,WA,98951,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.448508,-120.43099,2025-01-26,212607,2025-01-26 01:34:12 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,WOLF DEN 76 STATION 2 DC,61 W Wapato Rd,,Wapato,WA,98951,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.448538,-120.430957,2025-01-26,212608,2025-01-26 01:34:13 UTC,,,,2022-03-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Interdisc Science Lot 9G,516 High Street,,Bellingham,WA,98225,,855-900-7584,E,,Public,24 hours daily,,,,,,10,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,48.73423,-122.48795,2025-01-26,212639,2025-01-26 02:38:10 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,123 4th Apartments Location 1,123 4th Avenue W.,,Olympia,WA,98501,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.044728,-122.902484,2025-01-26,212669,2025-01-26 00:05:07 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,123 4th Apartments Location 2,123 4th Avenue W.,,Olympia,WA,98501,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.044722,-122.902484,2025-01-26,212670,2025-01-26 00:05:07 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Mile Hill Plaza,1434 Onley Ave SE,,Port Orchard,WA,98366,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.535286,-122.610191,2025-01-26,212755,2025-01-26 02:42:23 UTC,,,,2022-03-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ANACORTESEV LIBRARY EV,M Ave. and 9th near Library,South west corner,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.514381,-122.616919,2025-01-26,212998,2025-01-26 01:36:30 UTC,,,,2022-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,ANACORTESEV E CH PARKING #3,6 Q Ave,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.517744,-122.610748,2025-01-26,213018,2025-01-26 01:36:32 UTC,,,,2022-03-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Vista Field - Deschutes Avenue,606 N Crosswind Boulevard,,Kennewick,WA,99336,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,46.216773190847,-119.21101917564,2025-01-26,213083,2025-01-26 00:25:59 UTC,,,,2019-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.10/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,Big B Truck Stop - Tesla Supercharger,2008  Durry Road,,Sprague,WA,99032,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.209058,-118.22567,2024-07-01,213149,2025-01-09 17:57:07 UTC,P,,,2022-03-29,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Liberty Lake, WA - Tesla Supercharger",21728 E Mission Ave,,Liberty Lake,WA,99019,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.67381,-117.1130101,2024-07-01,213150,2025-01-09 17:57:07 UTC,P,,,2022-03-29,,,,,TESLA,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,BELLEVUE SQUARE BELL SQ WEST #2,2088 Bellevue Square,2nd floor of Parking garage by sky bridge.,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.616037,-122.205528,2025-01-26,213389,2025-01-26 00:59:42 UTC,,,,2022-04-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NE STATION NE STATION,6221 31st Ave NE,Front entrance,Tulalip,WA,98271,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.052803,-122.187759,2025-01-26,213770,2025-01-26 01:35:20 UTC,,,,2022-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,NE STATION NW STATION,6221 31st Ave NE,,Tulalip,WA,98271,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.052792,-122.187748,2025-01-26,213775,2025-01-26 01:36:32 UTC,,,,2022-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DC RICHLAND 2,1457 Tapteal Drive,,Richland,WA,99352,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.230229,-119.226637,2025-01-26,213874,2025-01-26 01:08:12 UTC,,,,2022-04-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DC RICHLAND 1,1457 Tapteal Drive,,Richland,WA,99352,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.230409,-119.227595,2025-01-26,213886,2025-01-26 01:36:41 UTC,,,,2022-04-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Orchard on the Green,2250 Sidney Ave,,Port Orchard,WA,98366,,855-900-7584,E,,Public,24 hours daily,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.513098,-122.652068,2025-01-26,213907,2025-01-26 02:38:07 UTC,,,,2022-04-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LEVEL II CHARGE LEVEL II CHARGE,1014 18th St,,Anacortes,WA,98221,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.507864,-122.613612,2025-01-26,213976,2025-01-26 01:37:02 UTC,,,,2022-04-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Amazon Go Mill Creek WA,"13209 39th Avenue SE, Suite A2",,Mill Creek,WA,98012,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.877436,-122.179395,2025-01-26,214088,2025-01-26 02:41:50 UTC,,,,2022-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,TAC ES CUW S CP02,326 East D St Center for Urban Waters - Main,"S Lot, across from Main Entry, interior row",Tacoma,WA,98421,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.2593,-122.43424,2025-01-26,214118,2025-01-26 01:03:25 UTC,,,,2022-04-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,525 NORTHGATE RESIDENTIAL #2,525 NE Northgate Way,SW corner of residential garage,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.70779,-122.321726,2025-01-26,214155,2025-01-26 00:30:48 UTC,,,,2022-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,525 NORTHGATE RESIDENTIAL #1,525 NE Northgate Way,SW corner of residential garage,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.707814,-122.321637,2025-01-26,214156,2025-01-26 00:30:56 UTC,,,,2022-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,PRISM STATIONS PRISM STATION 1,10711 8th Ave NE,,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.706948,-122.320856,2025-01-26,214179,2025-01-26 01:09:53 UTC,,,,2022-04-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Chambers Creek Shopping Centers,8611 Steilacoom Boulevard Southwest,,Lakewood,WA,98498,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,47.180071,-122.552103,2025-01-26,214710,2025-01-26 02:40:35 UTC,,,,2022-04-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,KORUM HYUNDAI PC 2,111 River Rd,,Puyallup,WA,98371,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.199421,-122.295091,2025-01-26,214875,2025-01-26 01:32:14 UTC,,,,2022-04-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,KORUM HYUNDAI PC 1,111 River Rd,,Puyallup,WA,98371,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.199423,-122.295043,2025-01-26,214876,2025-01-26 01:32:14 UTC,,,,2022-04-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CAR CHARGE 1 STATION 1,2120 W A St,,Pasco,WA,99301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.225504,-119.118868,2025-01-26,215070,2025-01-26 01:36:52 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SureStay Hotel by Best Western - Tesla Supercharger,1500  Canyon Road,,Ellensburg,WA,98926,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,46.977979,-120.542576,2024-07-01,217092,2025-01-09 17:57:07 UTC,P,,,2022-04-28,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,TAC ES CUW CP01 HQ#5,3418 S Washington St,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.228587,-122.484155,2025-01-26,217173,2025-01-26 00:57:52 UTC,,,,2022-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Brewery Block TAC,2139 Commerce Street,,Tacoma,WA,98402,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,47.2423503,-122.4367763,2025-01-26,217343,2025-01-26 00:04:26 UTC,,,,2021-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.20/kWh Energy Fee,,,,,,,,,,,,,,,,,,,false,
ELEC,TAC ES CUW CP01 HQ #6,3418 S Washington St,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.228593,-122.484226,2025-01-26,218093,2025-01-26 00:55:01 UTC,,,,2022-05-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
